,work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size,ai_impact,tasks,ai_models,ai_workload_ratio,domain
13930,2023,SE,FT,Data Analyst,55000,USD,55000,US,0,US,M,60%,217,1405,0.1544483985765124,Leadership & Strategy
13931,2023,MI,FT,Data Analyst,75000,USD,75000,US,100,US,M,60%,217,1405,0.1544483985765124,Leadership & Strategy
13932,2023,MI,FT,Data Analyst,65000,USD,65000,US,100,US,M,60%,217,1405,0.1544483985765124,Leadership & Strategy
13933,2023,SE,FT,Data Analyst,180180,USD,180180,US,0,US,M,60%,217,1405,0.1544483985765124,Leadership & Strategy
13934,2023,SE,FT,Data Analyst,106020,USD,106020,US,0,US,M,60%,217,1405,0.1544483985765124,Leadership & Strategy
13935,2023,EN,FT,Data Analyst,75000,USD,75000,US,100,US,M,60%,217,1405,0.1544483985765124,Leadership & Strategy
13936,2023,EN,FT,Data Analyst,60000,USD,60000,US,100,US,M,60%,217,1405,0.1544483985765124,Leadership & Strategy
13937,2023,SE,FT,Data Analyst,169000,USD,169000,US,0,US,M,60%,217,1405,0.1544483985765124,Leadership & Strategy
13938,2023,SE,FT,Data Analyst,110600,USD,110600,US,0,US,M,60%,217,1405,0.1544483985765124,Leadership & Strategy
13939,2023,SE,FT,Data Analyst,250000,USD,250000,US,100,US,M,60%,217,1405,0.1544483985765124,Leadership & Strategy
13940,2023,SE,FT,Data Analyst,138000,USD,138000,US,100,US,M,60%,217,1405,0.1544483985765124,Leadership & Strategy
13941,2023,MI,FT,Data Analyst,130000,USD,130000,CA,100,CA,M,60%,217,1405,0.1544483985765124,Leadership & Strategy
13942,2023,MI,FT,Data Analyst,100000,USD,100000,CA,100,CA,M,60%,217,1405,0.1544483985765124,Leadership & Strategy
13943,2023,SE,FT,Data Analyst,127000,USD,127000,US,100,US,M,60%,217,1405,0.1544483985765124,Leadership & Strategy
13944,2023,SE,FT,Data Analyst,94000,USD,94000,US,100,US,M,60%,217,1405,0.1544483985765124,Leadership & Strategy
13945,2023,SE,FT,Data Analyst,161500,USD,161500,US,100,US,M,60%,217,1405,0.1544483985765124,Leadership & Strategy
13946,2023,SE,FT,Data Analyst,119500,USD,119500,US,100,US,M,60%,217,1405,0.1544483985765124,Leadership & Strategy
13947,2023,SE,FT,Data Analyst,175000,USD,175000,US,0,US,M,60%,217,1405,0.1544483985765124,Leadership & Strategy
13948,2023,SE,FT,Data Analyst,145000,USD,145000,US,0,US,M,60%,217,1405,0.1544483985765124,Leadership & Strategy
13949,2023,SE,FT,Data Analyst,185900,USD,185900,US,0,US,M,60%,217,1405,0.1544483985765124,Leadership & Strategy
13950,2023,SE,FT,Data Analyst,121700,USD,121700,US,0,US,M,60%,217,1405,0.1544483985765124,Leadership & Strategy
13951,2023,SE,FT,Data Analyst,153600,USD,153600,US,0,US,M,60%,217,1405,0.1544483985765124,Leadership & Strategy
13952,2023,SE,FT,Data Analyst,106800,USD,106800,US,0,US,M,60%,217,1405,0.1544483985765124,Leadership & Strategy
13953,2023,EN,FT,Data Analyst,100000,USD,100000,UZ,100,US,L,60%,217,1405,0.1544483985765124,Leadership & Strategy
13954,2023,SE,FT,Data Analyst,125000,USD,125000,US,0,US,M,60%,217,1405,0.1544483985765124,Leadership & Strategy
13955,2023,SE,FT,Data Analyst,110000,USD,110000,US,0,US,M,60%,217,1405,0.1544483985765124,Leadership & Strategy
13956,2023,EN,FT,Data Analyst,150000,USD,150000,US,0,US,M,60%,217,1405,0.1544483985765124,Leadership & Strategy
13957,2023,EN,FT,Data Analyst,100000,USD,100000,US,0,US,M,60%,217,1405,0.1544483985765124,Leadership & Strategy
13958,2023,MI,FT,Data Analyst,80000,GBP,98432,GB,0,GB,M,60%,217,1405,0.1544483985765124,Leadership & Strategy
13959,2023,MI,FT,Data Analyst,40000,GBP,49216,GB,0,GB,M,60%,217,1405,0.1544483985765124,Leadership & Strategy
13960,2023,SE,FT,Data Analyst,95000,USD,95000,US,0,US,M,60%,217,1405,0.1544483985765124,Leadership & Strategy
13961,2023,SE,FT,Data Analyst,85500,USD,85500,US,0,US,M,60%,217,1405,0.1544483985765124,Leadership & Strategy
13962,2023,SE,FT,Data Analyst,185900,USD,185900,US,0,US,M,60%,217,1405,0.1544483985765124,Leadership & Strategy
13963,2023,SE,FT,Data Analyst,121700,USD,121700,US,0,US,M,60%,217,1405,0.1544483985765124,Leadership & Strategy
13964,2023,SE,FT,Data Analyst,120000,USD,120000,US,100,US,M,60%,217,1405,0.1544483985765124,Leadership & Strategy
13965,2023,SE,FT,Data Analyst,75000,USD,75000,US,100,US,M,60%,217,1405,0.1544483985765124,Leadership & Strategy
13966,2023,MI,FT,Data Analyst,65000,GBP,79976,GB,100,GB,M,60%,217,1405,0.1544483985765124,Leadership & Strategy
13967,2023,MI,FT,Data Analyst,36050,GBP,44356,GB,100,GB,M,60%,217,1405,0.1544483985765124,Leadership & Strategy
13968,2023,SE,FT,Data Analyst,180000,USD,180000,US,0,US,M,60%,217,1405,0.1544483985765124,Leadership & Strategy
13969,2023,SE,FT,Data Analyst,110000,USD,110000,US,0,US,M,60%,217,1405,0.1544483985765124,Leadership & Strategy
13970,2023,EN,FT,Data Analyst,85000,USD,85000,US,100,US,M,60%,217,1405,0.1544483985765124,Leadership & Strategy
13971,2023,EN,FT,Data Analyst,75000,USD,75000,US,100,US,M,60%,217,1405,0.1544483985765124,Leadership & Strategy
13972,2023,SE,FT,Data Analyst,145000,USD,145000,US,100,US,M,60%,217,1405,0.1544483985765124,Leadership & Strategy
13973,2023,SE,FT,Data Analyst,90000,USD,90000,US,100,US,M,60%,217,1405,0.1544483985765124,Leadership & Strategy
13974,2023,SE,FT,Data Analyst,95000,USD,95000,US,0,US,M,60%,217,1405,0.1544483985765124,Leadership & Strategy
13975,2023,SE,FT,Data Analyst,85500,USD,85500,US,0,US,M,60%,217,1405,0.1544483985765124,Leadership & Strategy
13976,2023,EN,FT,Data Analyst,30000,USD,30000,IN,50,IN,M,60%,217,1405,0.1544483985765124,Leadership & Strategy
13977,2022,EN,PT,Data Analyst,34320,USD,34320,US,100,US,S,60%,217,1405,0.1544483985765124,Leadership & Strategy
13978,2023,SE,FT,Data Analyst,175000,USD,175000,US,100,US,M,60%,217,1405,0.1544483985765124,Leadership & Strategy
13979,2023,SE,FT,Data Analyst,130000,USD,130000,US,100,US,M,60%,217,1405,0.1544483985765124,Leadership & Strategy
13980,2023,SE,FT,Data Analyst,122000,USD,122000,US,100,US,M,60%,217,1405,0.1544483985765124,Leadership & Strategy
13981,2023,SE,FT,Data Analyst,93800,USD,93800,US,100,US,M,60%,217,1405,0.1544483985765124,Leadership & Strategy
13982,2023,SE,FT,Data Analyst,165000,USD,165000,US,100,US,M,60%,217,1405,0.1544483985765124,Leadership & Strategy
13983,2023,SE,FT,Data Analyst,112000,USD,112000,US,100,US,M,60%,217,1405,0.1544483985765124,Leadership & Strategy
13984,2023,SE,FT,Data Analyst,1300000,INR,15809,IN,100,IN,S,60%,217,1405,0.1544483985765124,Leadership & Strategy
13985,2023,SE,FT,Data Analyst,185900,USD,185900,US,0,US,M,60%,217,1405,0.1544483985765124,Leadership & Strategy
13986,2023,SE,FT,Data Analyst,121700,USD,121700,US,0,US,M,60%,217,1405,0.1544483985765124,Leadership & Strategy
13987,2023,SE,FT,Data Analyst,180180,USD,180180,US,0,US,M,60%,217,1405,0.1544483985765124,Leadership & Strategy
13988,2023,SE,FT,Data Analyst,106020,USD,106020,US,0,US,M,60%,217,1405,0.1544483985765124,Leadership & Strategy
13989,2023,SE,FT,Data Analyst,125000,USD,125000,US,0,US,M,60%,217,1405,0.1544483985765124,Leadership & Strategy
13990,2023,SE,FT,Data Analyst,110000,USD,110000,US,0,US,M,60%,217,1405,0.1544483985765124,Leadership & Strategy
13991,2023,SE,FT,Data Analyst,152380,USD,152380,US,0,US,M,60%,217,1405,0.1544483985765124,Leadership & Strategy
13992,2023,SE,FT,Data Analyst,121904,USD,121904,US,0,US,M,60%,217,1405,0.1544483985765124,Leadership & Strategy
13993,2023,SE,FT,Data Analyst,170500,USD,170500,US,100,US,M,60%,217,1405,0.1544483985765124,Leadership & Strategy
13994,2023,SE,FT,Data Analyst,85000,USD,85000,US,100,US,M,60%,217,1405,0.1544483985765124,Leadership & Strategy
13995,2023,SE,FT,Data Analyst,179975,USD,179975,US,100,US,M,60%,217,1405,0.1544483985765124,Leadership & Strategy
13996,2023,SE,FT,Data Analyst,86466,USD,86466,US,100,US,M,60%,217,1405,0.1544483985765124,Leadership & Strategy
13997,2023,SE,FT,Data Analyst,169000,USD,169000,US,0,US,M,60%,217,1405,0.1544483985765124,Leadership & Strategy
13998,2023,SE,FT,Data Analyst,110600,USD,110600,US,0,US,M,60%,217,1405,0.1544483985765124,Leadership & Strategy
13999,2023,SE,FT,Data Analyst,230000,USD,230000,US,0,US,M,60%,217,1405,0.1544483985765124,Leadership & Strategy
14000,2023,SE,FT,Data Analyst,180000,USD,180000,US,0,US,M,60%,217,1405,0.1544483985765124,Leadership & Strategy
14001,2023,SE,FT,Data Analyst,153600,USD,153600,US,0,US,M,60%,217,1405,0.1544483985765124,Leadership & Strategy
14002,2023,SE,FT,Data Analyst,106800,USD,106800,US,0,US,M,60%,217,1405,0.1544483985765124,Leadership & Strategy
14003,2023,SE,FT,Data Analyst,165000,USD,165000,US,100,US,M,60%,217,1405,0.1544483985765124,Leadership & Strategy
14004,2023,SE,FT,Data Analyst,125000,USD,125000,US,100,US,M,60%,217,1405,0.1544483985765124,Leadership & Strategy
14005,2023,SE,FT,Data Analyst,95000,USD,95000,US,0,US,M,60%,217,1405,0.1544483985765124,Leadership & Strategy
14006,2023,SE,FT,Data Analyst,85500,USD,85500,US,0,US,M,60%,217,1405,0.1544483985765124,Leadership & Strategy
14007,2023,SE,FT,Data Analyst,110000,USD,110000,US,100,US,S,60%,217,1405,0.1544483985765124,Leadership & Strategy
14008,2023,SE,FT,Data Analyst,80000,USD,80000,US,100,US,S,60%,217,1405,0.1544483985765124,Leadership & Strategy
14009,2023,EN,FT,Data Analyst,55000,USD,55000,US,0,US,M,60%,217,1405,0.1544483985765124,Leadership & Strategy
14010,2023,EN,FT,Data Analyst,48000,USD,48000,US,0,US,M,60%,217,1405,0.1544483985765124,Leadership & Strategy
14011,2023,SE,FT,Data Analyst,95000,USD,95000,US,0,US,M,60%,217,1405,0.1544483985765124,Leadership & Strategy
14012,2023,SE,FT,Data Analyst,85000,USD,85000,US,0,US,M,60%,217,1405,0.1544483985765124,Leadership & Strategy
14013,2023,MI,FT,Data Analyst,80000,USD,80000,US,0,US,M,60%,217,1405,0.1544483985765124,Leadership & Strategy
14014,2023,MI,FT,Data Analyst,60000,USD,60000,US,0,US,M,60%,217,1405,0.1544483985765124,Leadership & Strategy
14015,2023,SE,FT,Data Analyst,142000,USD,142000,US,100,US,M,60%,217,1405,0.1544483985765124,Leadership & Strategy
14016,2023,SE,FT,Data Analyst,95000,USD,95000,US,100,US,M,60%,217,1405,0.1544483985765124,Leadership & Strategy
14017,2023,MI,FT,Data Analyst,90000,GBP,110736,HR,0,HR,M,60%,217,1405,0.1544483985765124,Leadership & Strategy
14018,2023,MI,FT,Data Analyst,60000,GBP,73824,HR,0,HR,M,60%,217,1405,0.1544483985765124,Leadership & Strategy
14019,2023,EN,PT,Data Analyst,78000,PLN,18160,PL,100,IN,L,60%,217,1405,0.1544483985765124,Leadership & Strategy
14020,2023,SE,FT,Data Analyst,120000,USD,120000,US,100,US,M,60%,217,1405,0.1544483985765124,Leadership & Strategy
14021,2023,SE,FT,Data Analyst,75000,USD,75000,US,100,US,M,60%,217,1405,0.1544483985765124,Leadership & Strategy
14022,2023,SE,FT,Data Analyst,169000,USD,169000,US,0,US,M,60%,217,1405,0.1544483985765124,Leadership & Strategy
14023,2023,SE,FT,Data Analyst,110600,USD,110600,US,0,US,M,60%,217,1405,0.1544483985765124,Leadership & Strategy
14024,2023,EN,FT,Data Analyst,75000,USD,75000,US,100,US,M,60%,217,1405,0.1544483985765124,Leadership & Strategy
14025,2023,EN,FT,Data Analyst,60000,USD,60000,US,100,US,M,60%,217,1405,0.1544483985765124,Leadership & Strategy
14026,2023,SE,FT,Data Analyst,227000,USD,227000,US,0,US,M,60%,217,1405,0.1544483985765124,Leadership & Strategy
14027,2023,SE,FT,Data Analyst,108000,USD,108000,US,0,US,M,60%,217,1405,0.1544483985765124,Leadership & Strategy
14028,2023,SE,FT,Data Analyst,52000,EUR,56143,ES,100,ES,M,60%,217,1405,0.1544483985765124,Leadership & Strategy
14029,2023,SE,FT,Data Analyst,48000,EUR,51824,ES,100,ES,M,60%,217,1405,0.1544483985765124,Leadership & Strategy
14030,2023,EN,FT,Data Analyst,60000,USD,60000,US,100,US,L,60%,217,1405,0.1544483985765124,Leadership & Strategy
14031,2023,EN,FT,Data Analyst,50000,USD,50000,KW,50,US,L,60%,217,1405,0.1544483985765124,Leadership & Strategy
14032,2023,SE,FT,Data Analyst,80000,USD,80000,US,0,US,M,60%,217,1405,0.1544483985765124,Leadership & Strategy
14033,2023,SE,FT,Data Analyst,52500,USD,52500,US,0,US,M,60%,217,1405,0.1544483985765124,Leadership & Strategy
14034,2023,EN,FT,Data Analyst,85000,USD,85000,US,100,US,M,60%,217,1405,0.1544483985765124,Leadership & Strategy
14035,2023,EN,FT,Data Analyst,75000,USD,75000,US,100,US,M,60%,217,1405,0.1544483985765124,Leadership & Strategy
14036,2023,SE,FT,Data Analyst,153600,USD,153600,US,0,US,M,60%,217,1405,0.1544483985765124,Leadership & Strategy
14037,2023,SE,FT,Data Analyst,106800,USD,106800,US,0,US,M,60%,217,1405,0.1544483985765124,Leadership & Strategy
14038,2023,MI,FT,Data Analyst,165000,USD,165000,US,0,US,M,60%,217,1405,0.1544483985765124,Leadership & Strategy
14039,2023,MI,FT,Data Analyst,124000,USD,124000,US,0,US,M,60%,217,1405,0.1544483985765124,Leadership & Strategy
14040,2023,SE,FT,Data Analyst,115934,USD,115934,US,100,US,M,60%,217,1405,0.1544483985765124,Leadership & Strategy
14041,2023,SE,FT,Data Analyst,81666,USD,81666,US,100,US,M,60%,217,1405,0.1544483985765124,Leadership & Strategy
14042,2023,MI,FT,Data Analyst,125000,USD,125000,US,0,US,M,60%,217,1405,0.1544483985765124,Leadership & Strategy
14043,2023,MI,FT,Data Analyst,105000,USD,105000,US,0,US,M,60%,217,1405,0.1544483985765124,Leadership & Strategy
14044,2023,MI,FT,Data Analyst,90000,GBP,110736,GB,0,GB,M,60%,217,1405,0.1544483985765124,Leadership & Strategy
14045,2023,MI,FT,Data Analyst,70000,GBP,86128,GB,0,GB,M,60%,217,1405,0.1544483985765124,Leadership & Strategy
14046,2023,EN,FT,Data Analyst,55000,USD,55000,US,0,US,M,60%,217,1405,0.1544483985765124,Leadership & Strategy
14047,2023,EN,FT,Data Analyst,48000,USD,48000,US,0,US,M,60%,217,1405,0.1544483985765124,Leadership & Strategy
14048,2023,EN,FT,Data Analyst,100000,USD,100000,US,50,US,M,60%,217,1405,0.1544483985765124,Leadership & Strategy
14049,2023,SE,FT,Data Analyst,385000,USD,385000,US,0,US,M,60%,217,1405,0.1544483985765124,Leadership & Strategy
14050,2023,SE,FT,Data Analyst,60000,USD,60000,US,0,US,M,60%,217,1405,0.1544483985765124,Leadership & Strategy
14051,2023,MI,FT,Data Analyst,110000,USD,110000,US,100,US,M,60%,217,1405,0.1544483985765124,Leadership & Strategy
14052,2023,MI,FT,Data Analyst,95000,USD,95000,US,100,US,M,60%,217,1405,0.1544483985765124,Leadership & Strategy
14053,2023,SE,FT,Data Analyst,180180,USD,180180,US,0,US,M,60%,217,1405,0.1544483985765124,Leadership & Strategy
14054,2023,SE,FT,Data Analyst,106020,USD,106020,US,0,US,M,60%,217,1405,0.1544483985765124,Leadership & Strategy
14055,2023,SE,FT,Data Analyst,93919,USD,93919,US,100,US,M,60%,217,1405,0.1544483985765124,Leadership & Strategy
14056,2023,SE,FT,Data Analyst,51962,USD,51962,US,100,US,M,60%,217,1405,0.1544483985765124,Leadership & Strategy
14057,2023,SE,FT,Data Analyst,192500,USD,192500,US,100,US,M,60%,217,1405,0.1544483985765124,Leadership & Strategy
14058,2023,SE,FT,Data Analyst,140000,USD,140000,US,100,US,M,60%,217,1405,0.1544483985765124,Leadership & Strategy
14059,2023,MI,FT,Data Analyst,50000,GBP,61520,GB,0,GB,M,60%,217,1405,0.1544483985765124,Leadership & Strategy
14060,2023,MI,FT,Data Analyst,45000,GBP,55368,GB,0,GB,M,60%,217,1405,0.1544483985765124,Leadership & Strategy
14061,2023,MI,FT,Data Analyst,130000,USD,130000,US,0,US,M,60%,217,1405,0.1544483985765124,Leadership & Strategy
14062,2023,MI,FT,Data Analyst,100000,USD,100000,US,0,US,M,60%,217,1405,0.1544483985765124,Leadership & Strategy
14063,2023,SE,FT,Data Analyst,153600,USD,153600,US,0,US,M,60%,217,1405,0.1544483985765124,Leadership & Strategy
14064,2023,SE,FT,Data Analyst,106800,USD,106800,US,0,US,M,60%,217,1405,0.1544483985765124,Leadership & Strategy
14065,2023,MI,FT,Data Analyst,150000,USD,150000,US,0,US,M,60%,217,1405,0.1544483985765124,Leadership & Strategy
14066,2023,MI,FT,Data Analyst,100000,USD,100000,US,0,US,M,60%,217,1405,0.1544483985765124,Leadership & Strategy
14067,2023,SE,FT,Data Analyst,180180,USD,180180,US,0,US,M,60%,217,1405,0.1544483985765124,Leadership & Strategy
14068,2023,SE,FT,Data Analyst,106020,USD,106020,US,0,US,M,60%,217,1405,0.1544483985765124,Leadership & Strategy
14069,2023,SE,FT,Data Analyst,122000,USD,122000,US,0,US,M,60%,217,1405,0.1544483985765124,Leadership & Strategy
14070,2023,SE,FT,Data Analyst,94000,USD,94000,US,0,US,M,60%,217,1405,0.1544483985765124,Leadership & Strategy
14071,2023,SE,FT,Data Analyst,175000,USD,175000,US,0,US,M,60%,217,1405,0.1544483985765124,Leadership & Strategy
14072,2023,SE,FT,Data Analyst,145000,USD,145000,US,0,US,M,60%,217,1405,0.1544483985765124,Leadership & Strategy
14073,2023,MI,FT,Data Analyst,103200,USD,103200,US,0,US,M,60%,217,1405,0.1544483985765124,Leadership & Strategy
14074,2023,MI,FT,Data Analyst,61200,USD,61200,US,0,US,M,60%,217,1405,0.1544483985765124,Leadership & Strategy
14075,2023,SE,FT,Data Analyst,130000,USD,130000,US,100,US,M,60%,217,1405,0.1544483985765124,Leadership & Strategy
14076,2023,SE,FT,Data Analyst,87000,USD,87000,US,100,US,M,60%,217,1405,0.1544483985765124,Leadership & Strategy
14077,2023,SE,FT,Data Analyst,160000,USD,160000,US,100,US,M,60%,217,1405,0.1544483985765124,Leadership & Strategy
14078,2023,SE,FT,Data Analyst,108000,USD,108000,US,100,US,M,60%,217,1405,0.1544483985765124,Leadership & Strategy
14079,2023,EN,FT,Data Analyst,30000,USD,30000,AR,100,US,S,60%,217,1405,0.1544483985765124,Leadership & Strategy
14080,2023,MI,FT,Data Analyst,206000,USD,206000,US,0,US,M,60%,217,1405,0.1544483985765124,Leadership & Strategy
14081,2023,MI,FT,Data Analyst,160000,USD,160000,US,0,US,M,60%,217,1405,0.1544483985765124,Leadership & Strategy
14082,2023,MI,FT,Data Analyst,109000,USD,109000,US,0,US,M,60%,217,1405,0.1544483985765124,Leadership & Strategy
14083,2023,MI,FT,Data Analyst,79000,USD,79000,US,0,US,M,60%,217,1405,0.1544483985765124,Leadership & Strategy
14084,2023,SE,FT,Data Analyst,160000,USD,160000,US,100,US,M,60%,217,1405,0.1544483985765124,Leadership & Strategy
14085,2023,SE,FT,Data Analyst,125600,USD,125600,US,100,US,M,60%,217,1405,0.1544483985765124,Leadership & Strategy
14086,2023,SE,FT,Data Analyst,141290,USD,141290,US,0,US,M,60%,217,1405,0.1544483985765124,Leadership & Strategy
14087,2023,SE,FT,Data Analyst,74178,USD,74178,US,0,US,M,60%,217,1405,0.1544483985765124,Leadership & Strategy
14088,2023,MI,FT,Data Analyst,80000,USD,80000,US,0,US,M,60%,217,1405,0.1544483985765124,Leadership & Strategy
14089,2023,MI,FT,Data Analyst,52500,USD,52500,US,0,US,M,60%,217,1405,0.1544483985765124,Leadership & Strategy
14090,2023,MI,FT,Data Analyst,90000,USD,90000,US,0,US,M,60%,217,1405,0.1544483985765124,Leadership & Strategy
14091,2023,MI,FT,Data Analyst,80000,USD,80000,US,0,US,M,60%,217,1405,0.1544483985765124,Leadership & Strategy
14092,2023,MI,FT,Data Analyst,150000,USD,150000,US,0,US,M,60%,217,1405,0.1544483985765124,Leadership & Strategy
14093,2023,MI,FT,Data Analyst,100000,USD,100000,US,0,US,M,60%,217,1405,0.1544483985765124,Leadership & Strategy
14094,2023,SE,FT,Data Analyst,48000,EUR,51824,ES,0,ES,M,60%,217,1405,0.1544483985765124,Leadership & Strategy
14095,2023,SE,FT,Data Analyst,38000,EUR,41027,ES,0,ES,M,60%,217,1405,0.1544483985765124,Leadership & Strategy
14096,2023,SE,FT,Data Analyst,48000,EUR,51824,ES,0,ES,M,60%,217,1405,0.1544483985765124,Leadership & Strategy
14097,2023,SE,FT,Data Analyst,38000,EUR,41027,ES,0,ES,M,60%,217,1405,0.1544483985765124,Leadership & Strategy
14098,2023,MI,FT,Data Analyst,120000,USD,120000,US,100,US,M,60%,217,1405,0.1544483985765124,Leadership & Strategy
14099,2023,MI,FT,Data Analyst,100000,USD,100000,US,100,US,M,60%,217,1405,0.1544483985765124,Leadership & Strategy
14100,2023,SE,FT,Data Analyst,145000,USD,145000,US,100,US,M,60%,217,1405,0.1544483985765124,Leadership & Strategy
14101,2023,SE,FT,Data Analyst,102500,USD,102500,US,100,US,M,60%,217,1405,0.1544483985765124,Leadership & Strategy
14102,2023,MI,FT,Data Analyst,135000,USD,135000,US,0,US,M,60%,217,1405,0.1544483985765124,Leadership & Strategy
14103,2023,MI,FT,Data Analyst,105500,USD,105500,US,0,US,M,60%,217,1405,0.1544483985765124,Leadership & Strategy
14104,2023,MI,FT,Data Analyst,65000,GBP,79976,GB,0,GB,M,60%,217,1405,0.1544483985765124,Leadership & Strategy
14105,2023,MI,FT,Data Analyst,36050,GBP,44356,GB,0,GB,M,60%,217,1405,0.1544483985765124,Leadership & Strategy
14106,2023,MI,FT,Data Analyst,116000,USD,116000,US,0,US,M,60%,217,1405,0.1544483985765124,Leadership & Strategy
14107,2023,MI,FT,Data Analyst,72000,USD,72000,US,0,US,M,60%,217,1405,0.1544483985765124,Leadership & Strategy
14108,2023,MI,FT,Data Analyst,120000,USD,120000,US,0,US,M,60%,217,1405,0.1544483985765124,Leadership & Strategy
14109,2023,MI,FT,Data Analyst,80000,USD,80000,US,0,US,M,60%,217,1405,0.1544483985765124,Leadership & Strategy
14110,2023,MI,FT,Data Analyst,150000,USD,150000,US,0,US,M,60%,217,1405,0.1544483985765124,Leadership & Strategy
14111,2023,MI,FT,Data Analyst,100000,USD,100000,US,0,US,M,60%,217,1405,0.1544483985765124,Leadership & Strategy
14112,2023,SE,FT,Data Analyst,240500,USD,240500,US,0,US,M,60%,217,1405,0.1544483985765124,Leadership & Strategy
14113,2023,SE,FT,Data Analyst,137500,USD,137500,US,0,US,M,60%,217,1405,0.1544483985765124,Leadership & Strategy
14114,2022,EN,PT,Data Analyst,24000,EUR,25216,ES,100,US,L,60%,217,1405,0.1544483985765124,Leadership & Strategy
14115,2023,SE,FT,Data Analyst,125000,USD,125000,US,0,US,M,60%,217,1405,0.1544483985765124,Leadership & Strategy
14116,2023,SE,FT,Data Analyst,85000,USD,85000,US,0,US,M,60%,217,1405,0.1544483985765124,Leadership & Strategy
14117,2023,SE,FT,Data Analyst,130000,USD,130000,US,100,US,M,60%,217,1405,0.1544483985765124,Leadership & Strategy
14118,2023,SE,FT,Data Analyst,80000,USD,80000,US,100,US,M,60%,217,1405,0.1544483985765124,Leadership & Strategy
14119,2023,SE,FT,Data Analyst,155000,USD,155000,US,100,US,M,60%,217,1405,0.1544483985765124,Leadership & Strategy
14120,2023,SE,FT,Data Analyst,64000,USD,64000,US,100,US,M,60%,217,1405,0.1544483985765124,Leadership & Strategy
14121,2023,MI,FT,Data Analyst,150000,USD,150000,US,0,US,M,60%,217,1405,0.1544483985765124,Leadership & Strategy
14122,2023,MI,FT,Data Analyst,100000,USD,100000,US,0,US,M,60%,217,1405,0.1544483985765124,Leadership & Strategy
14123,2022,MI,FT,Data Analyst,150000,USD,150000,US,0,US,M,60%,217,1405,0.1544483985765124,Leadership & Strategy
14124,2022,MI,FT,Data Analyst,100000,USD,100000,US,0,US,M,60%,217,1405,0.1544483985765124,Leadership & Strategy
14125,2022,MI,FT,Data Analyst,150000,USD,150000,US,0,US,M,60%,217,1405,0.1544483985765124,Leadership & Strategy
14126,2022,MI,FT,Data Analyst,100000,USD,100000,US,0,US,M,60%,217,1405,0.1544483985765124,Leadership & Strategy
14127,2022,SE,FT,Data Analyst,149000,USD,149000,US,100,US,M,60%,217,1405,0.1544483985765124,Leadership & Strategy
14128,2022,SE,FT,Data Analyst,119000,USD,119000,US,100,US,M,60%,217,1405,0.1544483985765124,Leadership & Strategy
14129,2022,MI,FT,Data Analyst,75000,USD,75000,US,100,US,M,60%,217,1405,0.1544483985765124,Leadership & Strategy
14130,2022,MI,FT,Data Analyst,60000,USD,60000,US,100,US,M,60%,217,1405,0.1544483985765124,Leadership & Strategy
14131,2022,SE,FT,Data Analyst,120000,USD,120000,US,0,US,M,60%,217,1405,0.1544483985765124,Leadership & Strategy
14132,2022,SE,FT,Data Analyst,95000,USD,95000,US,0,US,M,60%,217,1405,0.1544483985765124,Leadership & Strategy
14133,2022,MI,FT,Data Analyst,150000,USD,150000,US,0,US,M,60%,217,1405,0.1544483985765124,Leadership & Strategy
14134,2022,MI,FT,Data Analyst,100000,USD,100000,US,0,US,M,60%,217,1405,0.1544483985765124,Leadership & Strategy
14135,2022,SE,FT,Data Analyst,115934,USD,115934,US,100,US,M,60%,217,1405,0.1544483985765124,Leadership & Strategy
14136,2022,SE,FT,Data Analyst,81666,USD,81666,US,100,US,M,60%,217,1405,0.1544483985765124,Leadership & Strategy
14137,2022,EN,FT,Data Analyst,55000,USD,55000,US,0,US,M,60%,217,1405,0.1544483985765124,Leadership & Strategy
14138,2022,EN,FT,Data Analyst,48000,USD,48000,US,0,US,M,60%,217,1405,0.1544483985765124,Leadership & Strategy
14139,2022,SE,FT,Data Analyst,127000,USD,127000,US,100,US,M,60%,217,1405,0.1544483985765124,Leadership & Strategy
14140,2022,SE,FT,Data Analyst,104000,USD,104000,US,100,US,M,60%,217,1405,0.1544483985765124,Leadership & Strategy
14141,2022,MI,FT,Data Analyst,102640,USD,102640,US,100,US,M,60%,217,1405,0.1544483985765124,Leadership & Strategy
14142,2022,MI,FT,Data Analyst,66100,USD,66100,US,100,US,M,60%,217,1405,0.1544483985765124,Leadership & Strategy
14143,2022,SE,FT,Data Analyst,150000,USD,150000,US,100,US,M,60%,217,1405,0.1544483985765124,Leadership & Strategy
14144,2022,SE,FT,Data Analyst,100000,USD,100000,US,100,US,M,60%,217,1405,0.1544483985765124,Leadership & Strategy
14145,2022,SE,FT,Data Analyst,115934,USD,115934,US,100,US,M,60%,217,1405,0.1544483985765124,Leadership & Strategy
14146,2022,SE,FT,Data Analyst,81666,USD,81666,US,100,US,M,60%,217,1405,0.1544483985765124,Leadership & Strategy
14147,2022,MI,FT,Data Analyst,350000,GBP,430967,GB,0,GB,M,60%,217,1405,0.1544483985765124,Leadership & Strategy
14148,2022,MI,FT,Data Analyst,45000,GBP,55410,GB,0,GB,M,60%,217,1405,0.1544483985765124,Leadership & Strategy
